Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Total Spend,Last Interaction,Contract Duration (Months),Churn,Tenure_Bucket,Support_Call_Intensity,Interaction_Frequency
42.0,0,17.0,20.0,8.0,5.0,0,655.0,12.0,1,1.0,1,0.47058823529411764,1.5384615384615385
46.0,0,16.0,8.0,9.0,11.0,0,754.0,30.0,1,1.0,1,0.5625,0.25806451612903225
42.0,1,42.0,24.0,4.0,15.0,0,653.75,28.0,12,0.0,2,0.09523809523809523,0.8275862068965517
35.0,1,60.0,18.0,5.0,6.0,2,815.0,3.0,1,1.0,2,0.08333333333333333,4.5
58.0,0,40.0,1.0,9.0,2.0,0,647.0,26.0,12,1.0,2,0.225,0.037037037037037035
39.0,1,24.0,18.0,10.0,18.0,0,300.0,30.0,3,1.0,1,0.4166666666666667,0.5806451612903226
39.0,1,34.0,21.0,0.0,2.0,0,568.12,15.0,12,0.0,1,0.0,1.3125
58.0,0,5.0,23.0,8.0,12.0,2,810.0,27.0,1,1.0,0,1.6,0.8214285714285714
63.0,0,39.0,1.0,2.0,3.0,1,372.0,21.0,1,1.0,2,0.05128205128205128,0.045454545454545456
20.0,0,58.0,13.0,2.0,5.0,0,820.0,16.0,3,1.0,2,0.034482758620689655,0.7647058823529411
42.0,0,28.0,7.0,0.0,28.0,2,463.0,28.0,3,1.0,1,0.0,0.2413793103448276
46.0,1,46.0,21.0,3.0,10.0,0,939.69,21.0,3,0.0,2,0.06521739130434782,0.9545454545454546
27.0,0,33.0,18.0,0.0,12.0,2,751.85,5.0,12,0.0,1,0.0,3.0
48.0,1,39.0,10.0,0.0,20.0,0,671.16,30.0,3,0.0,2,0.0,0.3225806451612903
25.0,0,41.0,22.0,10.0,21.0,0,959.0,2.0,1,1.0,2,0.24390243902439024,7.333333333333333
51.0,1,55.0,3.0,0.0,24.0,0,153.0,26.0,3,1.0,2,0.0,0.1111111111111111
39.0,0,18.0,13.0,3.0,6.0,0,911.51,7.0,3,0.0,1,0.16666666666666666,1.625
24.0,1,39.0,6.0,2.0,28.0,1,193.0,27.0,12,1.0,2,0.05128205128205128,0.21428571428571427
24.0,1,13.0,10.0,2.0,9.0,2,963.69,24.0,3,0.0,1,0.15384615384615385,0.4
29.0,0,12.0,4.0,8.0,4.0,1,535.0,15.0,1,1.0,1,0.6666666666666666,0.25
62.0,0,26.0,19.0,4.0,7.0,0,473.0,14.0,12,1.0,1,0.15384615384615385,1.2666666666666666
35.0,0,60.0,24.0,6.0,5.0,1,711.0,25.0,3,1.0,2,0.1,0.9230769230769231
62.0,1,53.0,3.0,9.0,14.0,0,833.0,15.0,12,1.0,2,0.16981132075471697,0.1875
39.0,0,50.0,3.0,3.0,8.0,2,910.87,7.0,12,0.0,2,0.06,0.375
41.0,1,57.0,13.0,2.0,14.0,1,702.7,14.0,12,0.0,2,0.03508771929824561,0.8666666666666667
33.0,1,60.0,3.0,0.0,3.0,2,854.98,15.0,12,0.0,2,0.0,0.1875
57.0,0,48.0,21.0,8.0,26.0,1,800.0,18.0,3,1.0,2,0.16666666666666666,1.105263157894737
22.0,1,32.0,15.0,5.0,16.0,1,563.0,15.0,12,1.0,1,0.15625,0.9375
31.0,1,59.0,20.0,0.0,12.0,2,911.67,9.0,3,0.0,2,0.0,2.0
37.0,0,42.0,30.0,0.0,17.0,2,293.38,16.0,1,1.0,2,0.0,1.7647058823529411
24.0,0,34.0,30.0,0.0,15.0,1,912.11,5.0,3,0.0,1,0.0,5.0
28.0,1,33.0,30.0,5.0,9.0,2,176.0,9.0,12,1.0,1,0.15151515151515152,3.0
49.0,1,58.0,3.0,4.0,1.0,1,911.54,23.0,3,0.0,2,0.06896551724137931,0.125
31.0,1,48.0,14.0,3.0,8.0,1,351.0,22.0,12,1.0,2,0.0625,0.6086956521739131
23.0,1,28.0,26.0,8.0,3.0,1,858.78,24.0,3,1.0,1,0.2857142857142857,1.04
38.0,0,27.0,28.0,10.0,18.0,2,360.0,22.0,12,1.0,1,0.37037037037037035,1.2173913043478262
26.0,1,23.0,18.0,2.0,17.0,2,642.13,29.0,12,0.0,1,0.08695652173913043,0.6
18.0,0,19.0,25.0,1.0,13.0,0,524.35,13.0,12,0.0,1,0.05263157894736842,1.7857142857142858
24.0,1,12.0,10.0,0.0,2.0,2,989.67,8.0,12,0.0,1,0.0,1.1111111111111112
64.0,0,34.0,28.0,0.0,13.0,2,223.0,26.0,1,1.0,1,0.0,1.037037037037037
35.0,1,33.0,29.0,6.0,19.0,0,764.64,6.0,3,1.0,1,0.18181818181818182,4.142857142857143
55.0,0,56.0,18.0,5.0,3.0,0,647.0,10.0,1,1.0,2,0.08928571428571429,1.6363636363636365
38.0,1,12.0,16.0,1.0,13.0,1,478.05,27.0,1,1.0,1,0.08333333333333333,0.5714285714285714
42.0,0,24.0,11.0,3.0,10.0,0,559.97,13.0,12,0.0,1,0.125,0.7857142857142857
31.0,0,33.0,26.0,10.0,12.0,2,472.0,17.0,1,1.0,1,0.30303030303030304,1.4444444444444444
41.0,0,34.0,2.0,0.0,10.0,0,881.0,12.0,12,0.0,1,0.0,0.15384615384615385
56.0,0,37.0,19.0,10.0,15.0,1,306.89,26.0,12,1.0,2,0.2702702702702703,0.7037037037037037
33.0,0,29.0,19.0,3.0,15.0,1,672.25,15.0,12,0.0,1,0.10344827586206896,1.1875
56.0,0,60.0,15.0,6.0,21.0,1,491.0,12.0,1,1.0,2,0.1,1.1538461538461537
55.0,1,40.0,5.0,0.0,29.0,2,261.0,1.0,12,1.0,2,0.0,2.5
18.0,0,38.0,16.0,2.0,19.0,2,528.0,5.0,3,1.0,2,0.05263157894736842,2.6666666666666665
23.0,1,49.0,18.0,1.0,30.0,1,380.0,2.0,3,1.0,2,0.02040816326530612,6.0
48.0,1,27.0,15.0,1.0,14.0,2,736.93,15.0,3,0.0,1,0.037037037037037035,0.9375
32.0,0,21.0,19.0,1.0,4.0,2,575.9,1.0,12,0.0,1,0.047619047619047616,9.5
37.0,1,37.0,20.0,5.0,11.0,1,489.0,12.0,12,1.0,2,0.13513513513513514,1.5384615384615385
44.0,0,39.0,17.0,3.0,9.0,0,299.0,11.0,12,1.0,2,0.07692307692307693,1.4166666666666667
39.0,0,11.0,5.0,1.0,10.0,1,921.42,3.0,3,0.0,0,0.09090909090909091,1.25
18.0,0,5.0,19.0,10.0,14.0,1,434.0,9.0,3,1.0,0,2.0,1.9
54.0,1,60.0,2.0,3.0,27.0,1,388.0,1.0,3,1.0,2,0.05,1.0
42.0,0,57.0,13.0,2.0,7.0,2,873.67,1.0,3,0.0,2,0.03508771929824561,6.5
45.0,0,59.0,6.0,9.0,10.0,2,685.0,24.0,12,1.0,2,0.15254237288135594,0.24
25.0,0,28.0,14.0,6.0,22.0,2,791.0,5.0,12,1.0,1,0.21428571428571427,2.3333333333333335
49.0,0,41.0,27.0,1.0,0.0,1,677.91,15.0,12,0.0,2,0.024390243902439025,1.6875
18.0,0,15.0,8.0,1.0,6.0,0,509.0,13.0,12,1.0,1,0.06666666666666667,0.5714285714285714
55.0,1,24.0,13.0,0.0,15.0,2,962.0,4.0,1,1.0,1,0.0,2.6
61.0,0,53.0,25.0,8.0,14.0,0,973.26,6.0,12,1.0,2,0.1509433962264151,3.5714285714285716
36.0,0,28.0,5.0,1.0,6.0,1,832.2,8.0,12,0.0,1,0.03571428571428571,0.5555555555555556
26.0,1,10.0,14.0,5.0,18.0,2,272.0,16.0,3,1.0,0,0.5,0.8235294117647058
48.0,1,17.0,12.0,1.0,17.0,0,803.62,11.0,12,0.0,1,0.058823529411764705,1.0
33.0,0,41.0,1.0,5.0,4.0,2,262.57,21.0,12,1.0,2,0.12195121951219512,0.045454545454545456
52.0,0,50.0,10.0,10.0,2.0,2,893.0,16.0,12,1.0,2,0.2,0.5882352941176471
33.0,0,21.0,30.0,3.0,6.0,2,787.78,9.0,12,0.0,1,0.14285714285714285,3.0
32.0,0,42.0,5.0,5.0,0.0,2,687.0,18.0,3,1.0,2,0.11904761904761904,0.2631578947368421
27.0,1,18.0,30.0,9.0,20.0,2,736.0,13.0,1,1.0,1,0.5,2.142857142857143
51.0,1,2.0,11.0,3.0,4.0,1,190.0,15.0,3,1.0,0,1.5,0.6875
55.0,1,44.0,18.0,10.0,19.0,1,436.0,4.0,1,1.0,2,0.22727272727272727,3.6
41.0,1,12.0,2.0,10.0,28.0,1,529.0,7.0,12,1.0,1,0.8333333333333334,0.25
28.0,0,45.0,6.0,1.0,2.0,0,260.0,23.0,1,1.0,2,0.022222222222222223,0.25
19.0,0,31.0,16.0,9.0,0.0,0,661.0,27.0,12,1.0,1,0.2903225806451613,0.5714285714285714
41.0,0,56.0,14.0,10.0,8.0,0,196.35,14.0,12,1.0,2,0.17857142857142858,0.9333333333333333
36.0,1,42.0,2.0,5.0,19.0,2,922.0,20.0,12,1.0,2,0.11904761904761904,0.09523809523809523
44.0,1,31.0,1.0,3.0,3.0,0,740.37,14.0,3,0.0,1,0.0967741935483871,0.06666666666666667
60.0,0,53.0,7.0,0.0,10.0,2,214.8,3.0,3,1.0,2,0.0,1.75
37.0,1,46.0,8.0,3.0,8.0,0,750.74,1.0,12,0.0,2,0.06521739130434782,4.0
38.0,0,41.0,24.0,2.0,10.0,2,938.64,8.0,12,0.0,2,0.04878048780487805,2.6666666666666665
30.0,1,50.0,17.0,10.0,0.0,2,368.0,5.0,1,1.0,2,0.2,2.8333333333333335
50.0,1,31.0,10.0,1.0,14.0,1,892.7,15.0,3,0.0,1,0.03225806451612903,0.625
53.0,0,58.0,14.0,2.0,15.0,2,776.0,11.0,1,1.0,2,0.034482758620689655,1.1666666666666667
30.0,1,48.0,15.0,1.0,10.0,1,550.15,1.0,3,0.0,2,0.020833333333333332,7.5
53.0,1,7.0,8.0,10.0,3.0,0,849.0,15.0,12,1.0,0,1.4285714285714286,0.5
32.0,0,58.0,7.0,1.0,7.0,1,213.0,21.0,1,1.0,2,0.017241379310344827,0.3181818181818182
46.0,1,3.0,8.0,6.0,29.0,0,672.0,11.0,3,1.0,0,2.0,0.6666666666666666
34.0,1,1.0,15.0,5.0,0.0,0,139.0,18.0,1,1.0,0,5.0,0.7894736842105263
18.0,0,54.0,13.0,0.0,6.0,0,167.0,8.0,12,1.0,2,0.0,1.4444444444444444
50.0,1,57.0,5.0,10.0,27.0,1,791.0,28.0,12,1.0,2,0.17543859649122806,0.1724137931034483
25.0,1,5.0,15.0,3.0,30.0,2,331.0,26.0,12,1.0,0,0.6,0.5555555555555556
62.0,0,24.0,27.0,6.0,4.0,0,113.0,19.0,3,1.0,1,0.25,1.35
23.0,1,54.0,2.0,6.0,30.0,2,913.88,9.0,1,1.0,2,0.1111111111111111,0.2
58.0,1,56.0,6.0,3.0,11.0,2,348.0,15.0,12,1.0,2,0.05357142857142857,0.375
60.0,1,27.0,8.0,9.0,4.0,0,323.0,19.0,1,1.0,1,0.3333333333333333,0.4
63.0,0,40.0,28.0,10.0,23.0,2,789.0,17.0,3,1.0,2,0.25,1.5555555555555556
35.0,1,4.0,4.0,3.0,16.0,1,939.12,21.0,12,0.0,0,0.75,0.18181818181818182
53.0,0,45.0,4.0,9.0,16.0,2,523.0,1.0,12,1.0,2,0.2,2.0
53.0,0,52.0,1.0,10.0,20.0,0,166.0,18.0,3,1.0,2,0.19230769230769232,0.05263157894736842
30.0,1,42.0,6.0,9.0,11.0,2,580.0,5.0,3,1.0,2,0.21428571428571427,1.0
27.0,1,58.0,25.0,9.0,14.0,0,380.62,3.0,12,1.0,2,0.15517241379310345,6.25
19.0,0,44.0,28.0,6.0,11.0,1,273.0,14.0,12,1.0,2,0.13636363636363635,1.8666666666666667
29.0,0,6.0,8.0,1.0,8.0,2,679.77,10.0,3,0.0,0,0.16666666666666666,0.7272727272727273
61.0,1,27.0,26.0,4.0,13.0,2,391.84,21.0,12,1.0,1,0.14814814814814814,1.1818181818181819
42.0,1,23.0,10.0,5.0,22.0,2,971.0,13.0,1,1.0,1,0.21739130434782608,0.7142857142857143
63.0,1,19.0,24.0,10.0,30.0,1,457.0,27.0,1,1.0,1,0.5263157894736842,0.8571428571428571
64.0,0,58.0,5.0,9.0,11.0,0,678.0,22.0,12,1.0,2,0.15517241379310345,0.21739130434782608
26.0,1,21.0,19.0,2.0,15.0,1,661.07,10.0,12,0.0,1,0.09523809523809523,1.7272727272727273
37.0,0,44.0,27.0,5.0,25.0,1,359.0,5.0,3,1.0,2,0.11363636363636363,4.5
55.0,1,15.0,6.0,7.0,13.0,2,672.54,17.0,1,1.0,1,0.4666666666666667,0.3333333333333333
29.0,0,60.0,19.0,1.0,18.0,2,859.81,28.0,1,1.0,2,0.016666666666666666,0.6551724137931034
64.0,0,33.0,9.0,9.0,5.0,1,945.44,16.0,1,1.0,1,0.2727272727272727,0.5294117647058824
36.0,1,49.0,20.0,3.0,8.0,0,862.26,18.0,12,0.0,2,0.061224489795918366,1.0526315789473684
21.0,0,9.0,27.0,2.0,20.0,2,804.51,5.0,12,0.0,0,0.2222222222222222,4.5
32.0,0,45.0,3.0,9.0,13.0,0,917.93,13.0,3,1.0,2,0.2,0.21428571428571427
48.0,0,6.0,7.0,5.0,11.0,2,537.0,6.0,1,1.0,0,0.8333333333333334,1.0
60.0,1,6.0,16.0,4.0,23.0,0,110.0,17.0,12,1.0,0,0.6666666666666666,0.8888888888888888
24.0,1,11.0,4.0,1.0,0.0,2,800.74,25.0,12,0.0,0,0.09090909090909091,0.15384615384615385
56.0,1,44.0,19.0,0.0,4.0,2,467.0,16.0,1,1.0,2,0.0,1.1176470588235294
48.0,0,35.0,9.0,1.0,4.0,0,277.27,12.0,12,1.0,1,0.02857142857142857,0.6923076923076923
44.0,1,12.0,3.0,0.0,15.0,2,869.0,22.0,3,1.0,1,0.0,0.13043478260869565
27.0,0,14.0,24.0,6.0,0.0,0,477.91,16.0,3,1.0,1,0.42857142857142855,1.411764705882353
35.0,0,30.0,29.0,3.0,2.0,2,701.71,2.0,12,0.0,1,0.1,9.666666666666666
38.0,1,31.0,18.0,1.0,6.0,1,888.57,28.0,12,0.0,1,0.03225806451612903,0.6206896551724138
33.0,1,20.0,22.0,2.0,13.0,0,538.19,14.0,3,0.0,1,0.1,1.4666666666666666
25.0,0,13.0,18.0,0.0,3.0,1,877.88,4.0,12,0.0,1,0.0,3.6
46.0,1,59.0,24.0,8.0,26.0,0,139.0,5.0,3,1.0,2,0.13559322033898305,4.0
35.0,1,18.0,26.0,2.0,24.0,2,871.0,7.0,3,1.0,1,0.1111111111111111,3.25
22.0,0,28.0,7.0,1.0,2.0,1,602.58,4.0,12,0.0,1,0.03571428571428571,1.4
35.0,0,44.0,12.0,1.0,8.0,2,508.09,10.0,12,0.0,2,0.022727272727272728,1.0909090909090908
65.0,1,39.0,12.0,4.0,5.0,1,435.0,26.0,1,1.0,2,0.10256410256410256,0.4444444444444444
30.0,0,45.0,18.0,2.0,12.0,2,613.58,12.0,3,0.0,2,0.044444444444444446,1.3846153846153846
31.0,0,53.0,18.0,7.0,14.0,1,654.0,23.0,3,1.0,2,0.1320754716981132,0.75
42.0,0,47.0,2.0,3.0,0.0,1,675.89,14.0,3,0.0,2,0.06382978723404255,0.13333333333333333
25.0,0,11.0,14.0,5.0,20.0,1,906.0,12.0,1,1.0,0,0.45454545454545453,1.0769230769230769
57.0,1,8.0,24.0,8.0,22.0,2,657.0,14.0,1,1.0,0,1.0,1.6
50.0,1,59.0,16.0,2.0,11.0,2,582.32,10.0,12,0.0,2,0.03389830508474576,1.4545454545454546
55.0,1,38.0,3.0,6.0,1.0,1,414.0,28.0,3,1.0,2,0.15789473684210525,0.10344827586206896
53.0,0,26.0,26.0,5.0,5.0,2,223.0,29.0,12,1.0,1,0.19230769230769232,0.8666666666666667
43.0,0,46.0,7.0,3.0,8.0,0,770.76,1.0,3,0.0,2,0.06521739130434782,3.5
28.0,0,30.0,30.0,8.0,26.0,2,202.92,25.0,3,1.0,1,0.26666666666666666,1.1538461538461537
54.0,1,59.0,10.0,4.0,28.0,0,567.0,9.0,12,1.0,2,0.06779661016949153,1.0
63.0,1,19.0,18.0,3.0,0.0,1,462.0,24.0,3,1.0,1,0.15789473684210525,0.72
44.0,1,19.0,23.0,4.0,12.0,0,799.21,9.0,3,0.0,1,0.21052631578947367,2.3
63.0,0,32.0,17.0,3.0,15.0,2,229.0,17.0,12,1.0,1,0.09375,0.9444444444444444
29.0,0,15.0,17.0,4.0,12.0,2,923.0,22.0,1,1.0,1,0.26666666666666666,0.7391304347826086
49.0,1,30.0,12.0,1.0,12.0,2,598.21,15.0,12,0.0,1,0.03333333333333333,0.75
63.0,1,29.0,4.0,3.0,15.0,1,829.0,9.0,12,1.0,1,0.10344827586206896,0.4
52.0,0,14.0,15.0,10.0,17.0,1,317.0,29.0,12,1.0,1,0.7142857142857143,0.5
30.0,1,45.0,6.0,2.0,12.0,0,676.44,24.0,12,0.0,2,0.044444444444444446,0.24
23.0,1,50.0,15.0,2.0,28.0,1,872.0,28.0,1,1.0,2,0.04,0.5172413793103449
32.0,1,44.0,11.0,6.0,26.0,1,686.0,27.0,1,1.0,2,0.13636363636363635,0.39285714285714285
42.0,1,1.0,14.0,1.0,12.0,1,650.74,5.0,3,0.0,0,1.0,2.3333333333333335
18.0,1,12.0,10.0,4.0,1.0,0,148.0,2.0,12,1.0,1,0.3333333333333333,3.3333333333333335
29.0,1,39.0,6.0,4.0,9.0,2,910.81,15.0,3,1.0,2,0.10256410256410256,0.375
22.0,0,10.0,19.0,2.0,19.0,2,957.08,14.0,3,0.0,0,0.2,1.2666666666666666
46.0,0,45.0,29.0,5.0,24.0,1,374.77,7.0,12,1.0,2,0.1111111111111111,3.625
64.0,0,5.0,18.0,3.0,14.0,0,198.36,23.0,3,1.0,0,0.6,0.75
37.0,0,39.0,6.0,0.0,0.0,1,560.92,14.0,3,0.0,2,0.0,0.4
33.0,0,6.0,7.0,0.0,20.0,0,379.0,28.0,3,1.0,0,0.0,0.2413793103448276
32.0,1,10.0,18.0,7.0,6.0,1,938.0,6.0,1,1.0,0,0.7,2.5714285714285716
41.0,0,49.0,22.0,1.0,4.0,2,580.0,29.0,12,1.0,2,0.02040816326530612,0.7333333333333333
21.0,1,60.0,6.0,4.0,23.0,0,498.0,9.0,12,1.0,2,0.06666666666666667,0.6
21.0,0,45.0,2.0,0.0,10.0,2,607.8,11.0,12,0.0,2,0.0,0.16666666666666666
21.0,1,1.0,12.0,1.0,15.0,0,674.22,26.0,12,1.0,0,1.0,0.4444444444444444
56.0,1,26.0,21.0,6.0,24.0,0,497.18,8.0,1,1.0,1,0.23076923076923078,2.3333333333333335
32.0,1,28.0,8.0,0.0,13.0,1,611.73,3.0,3,0.0,1,0.0,2.0
49.0,0,3.0,4.0,6.0,6.0,0,506.0,11.0,1,1.0,0,2.0,0.3333333333333333
37.0,1,17.0,22.0,1.0,29.0,0,832.0,1.0,12,1.0,1,0.058823529411764705,11.0
42.0,0,29.0,28.0,4.0,11.0,0,754.58,1.0,12,0.0,1,0.13793103448275862,14.0
53.0,1,14.0,2.0,3.0,17.0,0,576.79,25.0,1,1.0,1,0.21428571428571427,0.07692307692307693
47.0,0,16.0,23.0,3.0,3.0,0,999.7,1.0,3,0.0,1,0.1875,11.5
38.0,0,41.0,8.0,8.0,28.0,1,222.0,19.0,1,1.0,2,0.1951219512195122,0.4
43.0,0,20.0,14.0,5.0,17.0,1,346.57,1.0,1,1.0,1,0.25,7.0
49.0,0,49.0,9.0,3.0,6.0,0,873.1,1.0,12,0.0,2,0.061224489795918366,4.5
50.0,1,23.0,22.0,0.0,7.0,1,810.57,23.0,3,0.0,1,0.0,0.9166666666666666
45.0,1,47.0,12.0,3.0,28.0,1,206.0,18.0,12,1.0,2,0.06382978723404255,0.631578947368421
44.0,1,41.0,21.0,3.0,3.0,0,706.0,19.0,3,0.0,2,0.07317073170731707,1.05
32.0,1,42.0,29.0,2.0,23.0,1,562.0,14.0,12,1.0,2,0.047619047619047616,1.9333333333333333
42.0,1,21.0,11.0,3.0,18.0,2,872.84,9.0,3,0.0,1,0.14285714285714285,1.1
54.0,1,12.0,23.0,9.0,23.0,2,269.0,7.0,3,1.0,1,0.75,2.875
53.0,0,30.0,18.0,8.0,11.0,0,271.0,6.0,12,1.0,1,0.26666666666666666,2.5714285714285716
42.0,1,19.0,23.0,1.0,8.0,0,708.13,27.0,3,0.0,1,0.05263157894736842,0.8214285714285714
18.0,1,55.0,5.0,1.0,5.0,0,766.68,19.0,3,0.0,2,0.01818181818181818,0.25
41.0,0,59.0,23.0,3.0,12.0,1,301.51,27.0,3,1.0,2,0.05084745762711865,0.8214285714285714
34.0,0,50.0,21.0,1.0,21.0,2,636.0,29.0,12,1.0,2,0.02,0.7
43.0,1,25.0,17.0,7.0,20.0,0,473.0,12.0,12,1.0,1,0.28,1.3076923076923077
31.0,1,36.0,19.0,1.0,7.0,2,512.68,11.0,3,0.0,1,0.027777777777777776,1.5833333333333333
57.0,0,8.0,6.0,1.0,15.0,0,663.15,25.0,1,1.0,0,0.125,0.23076923076923078
43.0,0,39.0,26.0,0.0,28.0,1,207.0,28.0,3,1.0,2,0.0,0.896551724137931
47.0,0,30.0,26.0,6.0,19.0,0,780.0,3.0,1,1.0,1,0.2,6.5
54.0,0,43.0,17.0,9.0,12.0,1,739.36,9.0,1,1.0,2,0.20930232558139536,1.7
50.0,0,60.0,15.0,5.0,30.0,2,908.0,9.0,1,1.0,2,0.08333333333333333,1.5
64.0,0,7.0,4.0,2.0,22.0,0,980.0,17.0,12,1.0,0,0.2857142857142857,0.2222222222222222
33.0,1,48.0,15.0,0.0,9.0,0,756.05,23.0,3,0.0,2,0.0,0.625
50.0,0,58.0,16.0,10.0,10.0,0,327.0,8.0,3,1.0,2,0.1724137931034483,1.7777777777777777
57.0,1,35.0,2.0,6.0,18.0,1,797.0,14.0,1,1.0,1,0.17142857142857143,0.13333333333333333
60.0,0,43.0,26.0,1.0,28.0,2,777.0,7.0,1,1.0,2,0.023255813953488372,3.25
60.0,1,34.0,13.0,5.0,7.0,2,504.0,24.0,1,1.0,1,0.14705882352941177,0.52
48.0,1,45.0,7.0,9.0,11.0,2,956.75,5.0,12,1.0,2,0.2,1.1666666666666667
21.0,0,59.0,27.0,7.0,0.0,2,876.0,9.0,12,1.0,2,0.11864406779661017,2.7
64.0,0,57.0,18.0,10.0,25.0,2,400.0,8.0,3,1.0,2,0.17543859649122806,2.0
48.0,1,52.0,13.0,0.0,30.0,0,594.18,29.0,12,1.0,2,0.0,0.43333333333333335
43.0,1,22.0,26.0,1.0,25.0,1,713.0,24.0,3,1.0,1,0.045454545454545456,1.04
40.0,0,48.0,24.0,1.0,28.0,2,403.0,13.0,3,1.0,2,0.020833333333333332,1.7142857142857142
62.0,0,27.0,15.0,10.0,22.0,2,487.0,17.0,3,1.0,1,0.37037037037037035,0.8333333333333334
42.0,0,7.0,7.0,10.0,22.0,0,627.0,19.0,1,1.0,0,1.4285714285714286,0.35
39.0,0,59.0,4.0,7.0,10.0,0,115.0,25.0,12,1.0,2,0.11864406779661017,0.15384615384615385
43.0,1,2.0,14.0,3.0,4.0,2,776.09,12.0,3,0.0,0,1.5,1.0769230769230769
19.0,0,26.0,19.0,1.0,0.0,2,773.0,2.0,1,1.0,1,0.038461538461538464,6.333333333333333
33.0,1,46.0,30.0,10.0,22.0,0,629.0,6.0,1,1.0,2,0.21739130434782608,4.285714285714286
58.0,0,19.0,9.0,2.0,9.0,0,612.0,26.0,12,1.0,1,0.10526315789473684,0.3333333333333333
44.0,0,11.0,14.0,9.0,1.0,1,294.0,8.0,3,1.0,0,0.8181818181818182,1.5555555555555556
52.0,0,57.0,1.0,0.0,21.0,0,650.0,18.0,1,1.0,2,0.0,0.05263157894736842
63.0,1,17.0,14.0,10.0,15.0,1,308.31,12.0,1,1.0,1,0.5882352941176471,1.0769230769230769
38.0,1,48.0,4.0,3.0,6.0,2,582.33,14.0,3,0.0,2,0.0625,0.26666666666666666
40.0,1,60.0,28.0,2.0,9.0,1,991.54,19.0,3,0.0,2,0.03333333333333333,1.4
40.0,1,34.0,3.0,5.0,9.0,1,433.0,11.0,1,1.0,1,0.14705882352941177,0.25
45.0,1,27.0,13.0,1.0,17.0,1,657.28,28.0,3,0.0,1,0.037037037037037035,0.4482758620689655
34.0,1,54.0,30.0,10.0,20.0,2,117.0,12.0,1,1.0,2,0.18518518518518517,2.3076923076923075
50.0,0,55.0,17.0,2.0,3.0,1,770.54,1.0,12,0.0,2,0.03636363636363636,8.5
61.0,1,36.0,25.0,2.0,25.0,0,315.0,11.0,12,1.0,1,0.05555555555555555,2.0833333333333335
51.0,1,2.0,1.0,5.0,2.0,0,651.0,7.0,1,1.0,0,2.5,0.125
38.0,1,17.0,16.0,3.0,0.0,2,634.18,11.0,3,0.0,1,0.17647058823529413,1.3333333333333333
61.0,1,26.0,28.0,5.0,28.0,2,237.0,21.0,3,1.0,1,0.19230769230769232,1.2727272727272727
35.0,0,41.0,28.0,3.0,4.0,2,402.87,22.0,12,1.0,2,0.07317073170731707,1.2173913043478262
49.0,0,36.0,29.0,2.0,18.0,1,772.51,7.0,12,0.0,1,0.05555555555555555,3.625
39.0,0,38.0,4.0,8.0,19.0,2,616.0,29.0,12,1.0,2,0.21052631578947367,0.13333333333333333
32.0,0,20.0,25.0,6.0,12.0,1,719.97,17.0,12,1.0,1,0.3,1.3888888888888888
54.0,1,47.0,18.0,10.0,22.0,0,972.0,26.0,3,1.0,2,0.2127659574468085,0.6666666666666666
50.0,1,44.0,19.0,3.0,18.0,1,176.0,13.0,3,1.0,2,0.06818181818181818,1.3571428571428572
28.0,0,8.0,13.0,2.0,18.0,0,848.99,9.0,3,0.0,0,0.25,1.3
63.0,0,25.0,17.0,3.0,13.0,1,744.0,25.0,12,1.0,1,0.12,0.6538461538461539
38.0,1,22.0,18.0,3.0,18.0,1,740.31,9.0,12,0.0,1,0.13636363636363635,1.8
58.0,0,46.0,22.0,7.0,13.0,0,245.0,7.0,3,1.0,2,0.15217391304347827,2.75
48.0,0,1.0,25.0,4.0,20.0,1,650.63,12.0,12,0.0,0,4.0,1.9230769230769231
36.0,0,32.0,8.0,8.0,25.0,2,732.0,1.0,3,1.0,1,0.25,4.0
48.0,0,10.0,25.0,8.0,18.0,1,782.0,25.0,3,1.0,0,0.8,0.9615384615384616
36.0,1,22.0,10.0,3.0,11.0,0,672.1,2.0,12,0.0,1,0.13636363636363635,3.3333333333333335
60.0,1,18.0,6.0,5.0,2.0,0,611.81,13.0,12,1.0,1,0.2777777777777778,0.42857142857142855
33.0,0,55.0,2.0,1.0,0.0,0,962.66,24.0,12,1.0,2,0.01818181818181818,0.08
48.0,0,32.0,30.0,9.0,24.0,2,544.0,29.0,12,1.0,1,0.28125,1.0
27.0,1,58.0,19.0,8.0,5.0,1,832.46,3.0,12,1.0,2,0.13793103448275862,4.75
42.0,0,27.0,27.0,7.0,22.0,1,887.0,9.0,1,1.0,1,0.25925925925925924,2.7
38.0,1,26.0,21.0,4.0,14.0,1,454.0,11.0,12,1.0,1,0.15384615384615385,1.75
20.0,1,20.0,15.0,10.0,14.0,0,378.15,19.0,1,1.0,1,0.5,0.75
37.0,1,30.0,12.0,2.0,19.0,2,651.18,23.0,3,0.0,1,0.06666666666666667,0.5
38.0,0,44.0,19.0,0.0,30.0,0,664.0,20.0,3,1.0,2,0.0,0.9047619047619048
63.0,1,33.0,16.0,1.0,25.0,0,194.0,1.0,3,1.0,1,0.030303030303030304,8.0
31.0,1,18.0,8.0,2.0,6.0,1,896.0,10.0,1,1.0,1,0.1111111111111111,0.7272727272727273
20.0,0,6.0,4.0,7.0,26.0,2,892.0,15.0,1,1.0,0,1.1666666666666667,0.25
