Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Total Spend,Last Interaction,Contract Duration (Months),Churn
59.0,1,44.0,29.0,8.0,19.0,0,800.68,1.0,1,1.0
56.0,0,20.0,20.0,3.0,20.0,1,242.0,22.0,12,1.0
24.0,0,41.0,25.0,9.0,28.0,2,898.0,25.0,12,1.0
39.0,1,13.0,22.0,0.0,0.0,2,690.11,27.0,12,0.0
35.0,1,60.0,5.0,0.0,1.0,1,552.41,16.0,3,0.0
58.0,0,20.0,17.0,2.0,3.0,1,353.0,1.0,12,1.0
45.0,1,12.0,7.0,0.0,16.0,0,562.0,9.0,12,1.0
26.0,1,20.0,7.0,9.0,15.0,2,770.0,21.0,1,1.0
38.0,0,7.0,25.0,5.0,18.0,2,149.75,6.0,12,1.0
58.0,1,20.0,4.0,3.0,8.0,1,888.53,30.0,12,1.0
48.0,1,40.0,28.0,0.0,2.0,0,623.29,16.0,12,0.0
19.0,1,32.0,24.0,4.0,21.0,0,904.0,28.0,12,1.0
65.0,0,56.0,17.0,3.0,11.0,0,812.0,14.0,12,1.0
47.0,0,15.0,23.0,2.0,1.0,2,681.54,9.0,12,0.0
38.0,0,5.0,15.0,0.0,5.0,1,860.59,6.0,12,0.0
44.0,1,54.0,6.0,1.0,2.0,2,978.98,8.0,3,0.0
32.0,1,34.0,27.0,7.0,8.0,2,129.0,1.0,1,1.0
43.0,1,15.0,10.0,4.0,10.0,1,870.56,11.0,12,0.0
43.0,1,27.0,29.0,7.0,10.0,2,485.0,1.0,12,1.0
65.0,0,41.0,13.0,10.0,27.0,1,291.46,13.0,12,1.0
34.0,0,38.0,4.0,1.0,11.0,2,749.74,1.0,12,0.0
36.0,1,14.0,19.0,2.0,8.0,1,914.35,23.0,3,0.0
24.0,1,48.0,11.0,1.0,24.0,2,281.0,8.0,3,1.0
32.0,1,43.0,28.0,3.0,17.0,2,596.04,4.0,12,0.0
37.0,1,35.0,22.0,1.0,21.0,2,940.0,6.0,1,1.0
22.0,1,52.0,18.0,0.0,14.0,1,536.55,12.0,3,0.0
35.0,1,2.0,4.0,0.0,30.0,0,356.0,29.0,1,1.0
63.0,1,11.0,24.0,7.0,24.0,1,758.0,9.0,1,1.0
59.0,1,46.0,9.0,2.0,5.0,2,459.0,14.0,12,1.0
27.0,0,58.0,30.0,1.0,28.0,2,409.0,12.0,12,1.0
59.0,1,15.0,29.0,8.0,23.0,2,465.59,2.0,3,1.0
52.0,1,39.0,25.0,0.0,16.0,2,825.0,20.0,1,1.0
18.0,1,42.0,17.0,1.0,10.0,1,745.53,27.0,3,0.0
41.0,1,55.0,14.0,2.0,19.0,2,937.04,8.0,12,0.0
63.0,0,39.0,4.0,6.0,30.0,0,319.81,1.0,12,1.0
32.0,1,15.0,28.0,7.0,13.0,1,208.0,10.0,3,1.0
23.0,0,19.0,12.0,5.0,23.0,1,164.0,21.0,1,1.0
32.0,1,54.0,13.0,3.0,2.0,0,753.78,23.0,12,0.0
38.0,0,27.0,9.0,3.0,7.0,0,210.78,24.0,3,1.0
25.0,0,18.0,1.0,5.0,30.0,2,862.91,2.0,12,1.0
50.0,0,18.0,24.0,1.0,13.0,0,368.0,10.0,1,1.0
40.0,1,12.0,15.0,4.0,18.0,0,962.13,18.0,3,0.0
62.0,0,12.0,27.0,6.0,11.0,1,550.0,11.0,12,1.0
43.0,0,6.0,25.0,1.0,13.0,2,669.6,1.0,3,0.0
35.0,1,11.0,16.0,1.0,11.0,0,157.0,1.0,1,1.0
49.0,1,51.0,12.0,3.0,2.0,0,693.36,18.0,3,0.0
59.0,0,44.0,11.0,10.0,19.0,0,517.0,27.0,3,1.0
42.0,1,6.0,27.0,10.0,0.0,2,272.12,24.0,3,1.0
43.0,1,32.0,28.0,8.0,25.0,1,801.0,24.0,3,1.0
43.0,0,54.0,23.0,2.0,11.0,2,857.0,23.0,1,1.0
25.0,1,20.0,9.0,5.0,11.0,2,711.0,14.0,3,1.0
35.0,0,28.0,25.0,0.0,3.0,2,574.5,15.0,12,0.0
41.0,0,53.0,1.0,1.0,1.0,2,906.74,1.0,12,0.0
24.0,0,52.0,23.0,2.0,8.0,0,813.4,18.0,12,1.0
59.0,1,20.0,11.0,10.0,0.0,2,287.0,7.0,3,1.0
21.0,0,18.0,11.0,7.0,24.0,2,279.0,30.0,3,1.0
27.0,1,22.0,13.0,2.0,2.0,2,846.82,22.0,3,0.0
62.0,1,35.0,24.0,9.0,3.0,2,906.93,4.0,1,1.0
50.0,0,9.0,21.0,6.0,13.0,2,653.18,16.0,1,1.0
40.0,0,33.0,29.0,0.0,18.0,0,781.76,13.0,3,0.0
46.0,0,39.0,15.0,8.0,15.0,2,176.0,17.0,1,1.0
26.0,1,32.0,26.0,7.0,21.0,1,135.7,22.0,3,1.0
43.0,1,5.0,11.0,4.0,10.0,1,504.22,14.0,12,0.0
63.0,0,56.0,23.0,0.0,3.0,1,681.23,30.0,1,1.0
58.0,1,50.0,21.0,3.0,27.0,0,169.0,10.0,1,1.0
45.0,0,9.0,22.0,4.0,24.0,2,576.4,21.0,1,1.0
52.0,0,12.0,16.0,10.0,19.0,1,668.0,18.0,3,1.0
29.0,1,54.0,13.0,4.0,7.0,1,322.0,13.0,12,1.0
28.0,1,40.0,28.0,1.0,12.0,2,911.84,2.0,12,0.0
21.0,1,17.0,29.0,7.0,28.0,2,990.0,28.0,1,1.0
44.0,0,6.0,11.0,3.0,11.0,0,654.4,5.0,12,0.0
54.0,0,16.0,20.0,0.0,16.0,1,190.0,14.0,3,1.0
32.0,1,12.0,20.0,1.0,3.0,1,965.26,18.0,12,0.0
35.0,0,33.0,23.0,10.0,7.0,0,822.0,3.0,1,1.0
42.0,0,7.0,20.0,3.0,3.0,2,105.0,22.0,12,1.0
24.0,1,55.0,14.0,4.0,18.0,2,773.0,3.0,12,1.0
50.0,1,37.0,27.0,1.0,10.0,0,613.25,5.0,3,0.0
41.0,1,33.0,18.0,1.0,19.0,0,769.81,26.0,3,0.0
27.0,1,49.0,29.0,9.0,30.0,0,434.8,18.0,12,1.0
50.0,1,35.0,18.0,10.0,14.0,1,842.0,7.0,3,1.0
53.0,0,16.0,3.0,5.0,9.0,1,146.22,27.0,1,1.0
62.0,0,19.0,3.0,4.0,17.0,2,709.0,2.0,3,1.0
59.0,1,12.0,22.0,7.0,12.0,2,157.0,22.0,3,1.0
44.0,1,53.0,3.0,4.0,16.0,0,878.58,20.0,12,0.0
62.0,1,45.0,4.0,3.0,7.0,2,981.0,29.0,1,1.0
24.0,1,20.0,10.0,0.0,16.0,1,589.63,25.0,12,0.0
65.0,1,45.0,8.0,4.0,9.0,0,479.0,30.0,1,1.0
34.0,1,31.0,15.0,0.0,15.0,1,751.68,8.0,12,0.0
27.0,1,50.0,8.0,2.0,10.0,1,968.94,10.0,3,0.0
20.0,0,1.0,14.0,2.0,6.0,0,667.0,24.0,12,1.0
50.0,1,43.0,24.0,7.0,12.0,0,579.0,5.0,3,1.0
58.0,1,35.0,2.0,4.0,19.0,2,387.0,6.0,1,1.0
34.0,1,10.0,26.0,0.0,14.0,1,546.22,5.0,12,0.0
37.0,1,46.0,28.0,1.0,10.0,1,674.13,13.0,12,0.0
36.0,0,22.0,18.0,1.0,3.0,1,986.92,2.0,3,0.0
58.0,1,9.0,16.0,10.0,24.0,2,563.0,11.0,12,1.0
56.0,0,31.0,23.0,2.0,3.0,1,221.0,25.0,3,1.0
53.0,0,29.0,2.0,2.0,26.0,0,627.0,23.0,3,1.0
39.0,1,38.0,2.0,0.0,5.0,1,340.0,26.0,3,1.0
47.0,1,19.0,14.0,3.0,14.0,1,580.89,3.0,12,0.0
49.0,1,28.0,5.0,8.0,18.0,1,173.15,17.0,3,1.0
46.0,0,15.0,5.0,10.0,30.0,2,498.0,18.0,3,1.0
41.0,0,31.0,21.0,9.0,4.0,0,952.37,27.0,12,1.0
46.0,1,31.0,19.0,3.0,2.0,1,768.42,26.0,3,0.0
34.0,0,33.0,2.0,1.0,11.0,0,677.35,11.0,12,0.0
45.0,0,26.0,30.0,4.0,7.0,0,357.0,15.0,1,1.0
29.0,1,20.0,21.0,0.0,14.0,0,968.08,17.0,3,0.0
47.0,1,40.0,14.0,2.0,11.0,0,948.43,14.0,3,0.0
25.0,1,16.0,30.0,6.0,8.0,1,998.0,27.0,12,1.0
44.0,0,47.0,23.0,0.0,17.0,2,575.66,10.0,3,0.0
37.0,1,34.0,12.0,10.0,28.0,2,145.17,15.0,1,1.0
42.0,0,17.0,22.0,2.0,15.0,0,636.55,13.0,3,0.0
49.0,0,37.0,24.0,10.0,26.0,1,672.0,16.0,12,1.0
23.0,0,42.0,5.0,10.0,11.0,0,419.0,18.0,3,1.0
21.0,0,18.0,8.0,10.0,4.0,1,939.0,3.0,1,1.0
31.0,1,30.0,20.0,2.0,10.0,2,632.08,1.0,3,0.0
22.0,1,60.0,17.0,1.0,14.0,1,602.96,1.0,3,0.0
23.0,1,10.0,26.0,2.0,3.0,2,922.19,12.0,3,0.0
38.0,1,17.0,25.0,7.0,15.0,0,521.26,16.0,3,1.0
53.0,0,24.0,16.0,5.0,10.0,1,289.0,11.0,12,1.0
20.0,0,7.0,19.0,10.0,10.0,1,341.0,10.0,3,1.0
42.0,1,46.0,20.0,3.0,1.0,2,928.82,27.0,3,0.0
19.0,1,58.0,12.0,0.0,2.0,1,761.63,9.0,12,0.0
26.0,1,55.0,22.0,5.0,14.0,1,998.0,6.0,3,1.0
43.0,0,20.0,15.0,1.0,7.0,2,271.0,4.0,1,1.0
57.0,0,37.0,12.0,0.0,30.0,1,355.0,17.0,12,1.0
30.0,1,32.0,9.0,3.0,18.0,0,832.65,28.0,12,0.0
63.0,1,2.0,10.0,7.0,4.0,1,341.0,23.0,12,1.0
59.0,1,49.0,14.0,8.0,2.0,0,850.93,24.0,12,1.0
49.0,1,47.0,30.0,4.0,12.0,1,659.41,25.0,12,0.0
65.0,0,50.0,18.0,4.0,24.0,2,999.0,14.0,1,1.0
51.0,0,20.0,20.0,6.0,11.0,2,907.21,29.0,12,1.0
58.0,0,60.0,1.0,1.0,12.0,2,867.0,23.0,1,1.0
25.0,0,44.0,6.0,0.0,5.0,2,788.8,9.0,3,0.0
42.0,1,27.0,25.0,3.0,16.0,0,603.4,29.0,3,0.0
39.0,0,31.0,20.0,1.0,1.0,0,909.66,11.0,3,0.0
41.0,1,6.0,25.0,2.0,11.0,1,648.95,24.0,3,0.0
32.0,1,6.0,23.0,0.0,20.0,0,960.1,23.0,12,0.0
53.0,1,13.0,3.0,8.0,12.0,2,653.0,19.0,1,1.0
50.0,0,6.0,26.0,8.0,27.0,2,587.0,5.0,3,1.0
24.0,0,50.0,10.0,9.0,6.0,2,124.0,30.0,1,1.0
19.0,1,51.0,8.0,0.0,9.0,0,991.9,30.0,3,0.0
26.0,0,38.0,19.0,6.0,8.0,0,395.0,6.0,3,1.0
61.0,0,52.0,22.0,1.0,10.0,1,796.12,25.0,12,1.0
35.0,0,16.0,24.0,6.0,30.0,0,360.0,12.0,1,1.0
49.0,0,49.0,9.0,4.0,3.0,2,544.9,3.0,3,0.0
18.0,1,28.0,7.0,8.0,26.0,0,878.0,13.0,1,1.0
20.0,1,46.0,9.0,4.0,16.0,0,519.0,24.0,12,1.0
19.0,0,50.0,21.0,1.0,16.0,2,889.13,1.0,12,0.0
54.0,0,36.0,26.0,9.0,5.0,0,627.0,15.0,3,1.0
34.0,1,31.0,24.0,1.0,20.0,1,844.9,10.0,12,0.0
20.0,0,28.0,22.0,0.0,18.0,0,860.0,12.0,12,0.0
35.0,0,59.0,6.0,4.0,3.0,1,961.0,5.0,3,1.0
30.0,0,37.0,8.0,1.0,4.0,0,870.0,25.0,1,1.0
23.0,1,25.0,3.0,10.0,15.0,0,102.91,5.0,12,1.0
64.0,1,40.0,19.0,7.0,29.0,0,740.93,17.0,1,1.0
39.0,1,41.0,14.0,3.0,2.0,0,214.57,7.0,12,1.0
54.0,0,43.0,28.0,0.0,12.0,0,848.0,22.0,12,1.0
53.0,1,8.0,26.0,6.0,29.0,1,821.0,11.0,3,1.0
64.0,0,10.0,28.0,7.0,18.0,0,159.0,18.0,12,1.0
26.0,0,8.0,21.0,1.0,13.0,2,320.0,21.0,3,1.0
52.0,1,28.0,15.0,7.0,21.0,0,728.0,27.0,12,1.0
20.0,0,9.0,18.0,7.0,10.0,0,869.12,30.0,1,1.0
64.0,1,8.0,30.0,0.0,24.0,1,545.0,3.0,12,1.0
32.0,0,48.0,23.0,0.0,8.0,1,890.0,25.0,12,1.0
37.0,0,35.0,1.0,1.0,26.0,2,808.0,25.0,3,1.0
44.0,1,9.0,7.0,4.0,10.0,1,505.54,18.0,12,0.0
64.0,0,31.0,27.0,1.0,18.0,0,610.0,10.0,3,1.0
56.0,1,24.0,23.0,7.0,4.0,2,344.0,6.0,12,1.0
21.0,0,32.0,19.0,10.0,2.0,1,802.0,21.0,1,1.0
22.0,0,40.0,7.0,5.0,28.0,0,193.99,4.0,1,1.0
43.0,0,32.0,15.0,6.0,0.0,1,215.0,21.0,1,1.0
35.0,1,18.0,20.0,8.0,13.0,0,429.0,6.0,3,1.0
45.0,1,26.0,15.0,3.0,7.0,2,957.92,10.0,12,0.0
21.0,1,8.0,3.0,0.0,14.0,1,478.55,6.0,3,1.0
41.0,1,35.0,9.0,8.0,28.0,1,773.0,24.0,1,1.0
39.0,0,42.0,30.0,2.0,9.0,1,875.87,2.0,3,0.0
32.0,0,41.0,6.0,2.0,8.0,0,938.25,23.0,12,1.0
47.0,1,41.0,14.0,1.0,5.0,1,151.0,19.0,12,1.0
19.0,1,58.0,6.0,3.0,24.0,0,638.0,22.0,3,1.0
48.0,1,42.0,25.0,7.0,8.0,2,842.0,21.0,3,1.0
54.0,1,26.0,2.0,2.0,22.0,1,882.0,28.0,3,1.0
37.0,0,38.0,17.0,10.0,19.0,2,774.64,25.0,3,1.0
62.0,1,14.0,6.0,2.0,0.0,0,565.0,25.0,12,1.0
36.0,0,15.0,24.0,2.0,13.0,2,502.6,14.0,12,0.0
39.0,1,27.0,17.0,5.0,12.0,1,847.0,25.0,1,1.0
38.0,0,32.0,26.0,1.0,20.0,0,291.29,27.0,1,1.0
31.0,1,49.0,29.0,3.0,17.0,2,786.21,10.0,12,0.0
21.0,0,27.0,7.0,8.0,29.0,1,172.0,11.0,12,1.0
26.0,0,41.0,29.0,2.0,0.0,2,577.11,15.0,12,0.0
22.0,1,56.0,28.0,1.0,16.0,1,763.08,12.0,12,0.0
37.0,1,26.0,9.0,5.0,3.0,2,991.0,20.0,12,1.0
18.0,1,26.0,4.0,3.0,17.0,0,736.0,6.0,12,1.0
57.0,0,8.0,22.0,10.0,7.0,0,380.62,9.0,3,1.0
60.0,1,3.0,4.0,8.0,24.0,0,721.0,12.0,12,1.0
19.0,0,37.0,23.0,1.0,15.0,0,536.9,6.0,12,0.0
50.0,0,51.0,29.0,4.0,15.0,2,931.79,6.0,12,0.0
62.0,0,48.0,30.0,8.0,26.0,2,138.0,3.0,3,1.0
18.0,1,7.0,14.0,0.0,11.0,0,764.98,2.0,3,0.0
42.0,1,12.0,1.0,6.0,22.0,2,674.0,22.0,3,1.0
56.0,0,21.0,7.0,8.0,2.0,0,723.0,11.0,3,1.0
35.0,0,49.0,22.0,5.0,30.0,1,592.0,6.0,3,1.0
41.0,1,54.0,2.0,4.0,7.0,0,890.84,14.0,3,0.0
52.0,0,31.0,2.0,1.0,10.0,2,396.0,10.0,12,1.0
36.0,1,49.0,9.0,10.0,6.0,0,608.0,19.0,3,1.0
33.0,0,7.0,7.0,4.0,20.0,1,231.0,20.0,1,1.0
35.0,1,52.0,23.0,1.0,13.0,2,910.31,22.0,3,0.0
41.0,0,30.0,30.0,3.0,6.0,0,987.78,5.0,12,0.0
31.0,1,48.0,15.0,9.0,22.0,1,413.0,24.0,1,1.0
46.0,1,7.0,20.0,0.0,25.0,2,307.0,25.0,12,1.0
46.0,0,9.0,3.0,7.0,0.0,0,975.0,26.0,1,1.0
47.0,1,30.0,8.0,0.0,18.0,1,812.29,23.0,3,0.0
55.0,0,12.0,11.0,0.0,4.0,0,759.78,26.0,1,1.0
50.0,1,43.0,18.0,2.0,20.0,1,538.32,29.0,3,0.0
35.0,0,1.0,9.0,7.0,7.0,1,460.0,3.0,12,1.0
46.0,1,3.0,3.0,0.0,6.0,2,864.14,27.0,12,0.0
26.0,1,36.0,10.0,0.0,5.0,2,764.57,2.0,3,0.0
50.0,1,49.0,2.0,6.0,16.0,2,728.0,27.0,1,1.0
38.0,1,55.0,10.0,2.0,6.0,2,690.62,7.0,12,0.0
47.0,1,16.0,29.0,8.0,12.0,0,768.0,17.0,1,1.0
65.0,0,52.0,4.0,0.0,20.0,0,521.0,23.0,12,1.0
46.0,1,18.0,25.0,1.0,9.0,0,915.01,25.0,12,0.0
23.0,0,5.0,29.0,4.0,10.0,1,244.0,27.0,12,1.0
56.0,0,6.0,27.0,3.0,18.0,2,344.0,2.0,3,1.0
20.0,1,42.0,5.0,3.0,12.0,1,320.13,29.0,12,1.0
31.0,0,38.0,8.0,7.0,13.0,1,274.0,21.0,12,1.0
32.0,1,39.0,30.0,2.0,11.0,0,937.74,20.0,12,0.0
29.0,0,8.0,3.0,10.0,4.0,2,475.0,13.0,3,1.0
32.0,1,32.0,19.0,1.0,12.0,2,796.52,5.0,12,0.0
34.0,0,30.0,4.0,0.0,16.0,1,869.16,20.0,1,1.0
44.0,0,10.0,28.0,8.0,2.0,1,438.0,24.0,12,1.0
54.0,0,26.0,4.0,5.0,21.0,1,138.0,27.0,12,1.0
44.0,1,11.0,29.0,3.0,1.0,1,618.34,29.0,12,0.0
32.0,1,28.0,10.0,2.0,0.0,2,928.47,13.0,3,0.0
27.0,1,22.0,21.0,1.0,27.0,0,368.0,28.0,1,1.0
39.0,1,14.0,29.0,2.0,2.0,2,654.84,14.0,3,0.0
57.0,0,5.0,21.0,3.0,24.0,0,826.16,10.0,3,1.0
24.0,0,30.0,8.0,7.0,20.0,0,821.0,24.0,12,1.0
35.0,1,49.0,30.0,3.0,22.0,0,568.42,16.0,1,1.0
19.0,0,59.0,21.0,8.0,22.0,1,126.42,24.0,3,1.0
18.0,1,18.0,12.0,3.0,29.0,0,203.0,16.0,3,1.0
54.0,1,10.0,7.0,8.0,0.0,1,524.0,19.0,3,1.0
38.0,1,26.0,20.0,3.0,6.0,2,557.13,28.0,3,0.0
39.0,1,37.0,18.0,3.0,2.0,1,112.0,21.0,12,1.0
45.0,1,30.0,21.0,7.0,3.0,2,579.0,3.0,1,1.0
30.0,1,20.0,21.0,1.0,27.0,1,143.0,28.0,3,1.0
35.0,1,24.0,19.0,7.0,0.0,1,846.0,22.0,3,1.0
45.0,1,26.0,21.0,4.0,27.0,2,262.0,4.0,12,1.0
33.0,0,53.0,3.0,5.0,6.0,1,801.0,18.0,1,1.0
25.0,0,10.0,6.0,0.0,18.0,0,368.0,24.0,12,1.0
51.0,0,12.0,4.0,1.0,27.0,1,631.0,15.0,12,1.0
45.0,1,17.0,9.0,8.0,25.0,0,746.0,6.0,3,1.0
48.0,0,20.0,16.0,7.0,3.0,2,743.0,29.0,12,1.0
54.0,0,40.0,20.0,10.0,4.0,0,477.03,16.0,3,1.0
53.0,1,60.0,5.0,0.0,29.0,2,520.0,20.0,1,1.0
42.0,1,39.0,1.0,3.0,12.0,1,543.91,24.0,12,0.0
44.0,0,6.0,28.0,2.0,20.0,0,611.7,4.0,12,0.0
35.0,0,46.0,15.0,1.0,0.0,2,970.12,5.0,12,0.0
61.0,1,43.0,21.0,1.0,9.0,2,773.0,26.0,1,1.0
44.0,1,16.0,11.0,4.0,21.0,1,274.0,28.0,12,1.0
42.0,1,2.0,15.0,1.0,13.0,1,638.51,27.0,12,0.0
26.0,1,51.0,1.0,10.0,19.0,0,686.0,29.0,1,1.0
57.0,0,7.0,1.0,3.0,7.0,0,352.23,5.0,1,1.0
61.0,0,35.0,25.0,3.0,9.0,0,865.43,15.0,3,1.0
42.0,0,8.0,19.0,1.0,5.0,1,913.54,10.0,12,0.0
45.0,0,30.0,13.0,1.0,9.0,1,385.0,16.0,12,1.0
56.0,0,3.0,10.0,1.0,15.0,0,886.0,2.0,12,1.0
59.0,1,45.0,18.0,5.0,2.0,0,160.0,11.0,3,1.0
26.0,1,38.0,20.0,2.0,11.0,2,980.44,30.0,12,0.0
33.0,0,17.0,26.0,2.0,8.0,2,505.55,10.0,3,0.0
24.0,1,4.0,23.0,3.0,5.0,0,400.0,6.0,12,1.0
29.0,0,43.0,9.0,4.0,12.0,0,552.96,24.0,1,1.0
46.0,1,55.0,20.0,1.0,1.0,0,939.98,28.0,3,0.0
49.0,1,31.0,5.0,4.0,10.0,1,522.65,12.0,3,0.0
53.0,1,30.0,28.0,0.0,17.0,2,175.18,30.0,12,1.0
22.0,1,16.0,24.0,2.0,6.0,1,795.17,1.0,3,0.0
65.0,0,39.0,28.0,9.0,27.0,0,847.0,8.0,12,1.0
59.0,0,25.0,22.0,10.0,19.0,1,667.0,28.0,1,1.0
57.0,0,30.0,15.0,6.0,20.0,2,616.0,8.0,12,1.0
21.0,0,21.0,1.0,9.0,17.0,2,690.0,3.0,3,1.0
48.0,0,41.0,30.0,2.0,18.0,1,916.52,9.0,3,0.0
33.0,1,9.0,17.0,7.0,23.0,2,560.0,2.0,1,1.0
40.0,1,2.0,12.0,1.0,7.0,1,815.93,20.0,3,0.0
57.0,0,21.0,10.0,7.0,3.0,2,701.0,30.0,12,1.0
43.0,1,6.0,9.0,1.0,26.0,0,127.08,25.0,1,1.0
52.0,1,44.0,22.0,2.0,17.0,0,461.0,16.0,3,1.0
39.0,1,57.0,15.0,2.0,17.0,0,899.09,17.0,3,0.0
44.0,1,16.0,26.0,2.0,8.0,1,769.67,6.0,3,0.0
65.0,1,9.0,30.0,1.0,26.0,1,321.0,13.0,1,1.0
50.0,1,20.0,21.0,2.0,4.0,0,804.26,4.0,3,0.0
51.0,0,36.0,10.0,9.0,16.0,1,143.0,14.0,1,1.0
65.0,0,8.0,7.0,7.0,17.0,0,750.0,17.0,1,1.0
54.0,1,56.0,9.0,0.0,25.0,0,963.0,9.0,3,1.0
49.0,1,45.0,8.0,7.0,0.0,1,188.0,8.0,12,1.0
43.0,0,4.0,10.0,4.0,0.0,2,915.06,9.0,12,0.0
30.0,1,21.0,15.0,10.0,6.0,1,496.0,16.0,12,1.0
56.0,0,38.0,29.0,10.0,28.0,0,978.0,24.0,1,1.0
53.0,0,35.0,1.0,1.0,12.0,1,525.0,13.0,12,1.0
31.0,0,34.0,8.0,2.0,30.0,2,779.0,24.0,1,1.0
25.0,1,20.0,5.0,2.0,13.0,2,125.0,20.0,3,1.0
63.0,1,18.0,28.0,0.0,22.0,2,602.0,5.0,1,1.0
47.0,0,54.0,15.0,1.0,18.0,1,609.92,4.0,12,0.0
38.0,0,46.0,16.0,10.0,4.0,0,224.0,1.0,3,1.0
30.0,1,50.0,17.0,1.0,14.0,1,921.54,3.0,3,0.0
34.0,1,19.0,6.0,9.0,27.0,1,651.0,26.0,3,1.0
28.0,0,1.0,16.0,0.0,22.0,0,469.0,14.0,12,1.0
23.0,0,14.0,20.0,10.0,20.0,1,643.72,15.0,3,1.0
26.0,1,17.0,8.0,6.0,30.0,0,810.0,27.0,3,1.0
33.0,0,7.0,30.0,0.0,23.0,2,279.0,9.0,12,1.0
43.0,1,54.0,11.0,10.0,21.0,1,538.0,13.0,3,1.0
51.0,1,31.0,16.0,8.0,0.0,2,814.0,14.0,3,1.0
48.0,0,49.0,2.0,1.0,30.0,1,600.0,3.0,3,1.0
21.0,1,15.0,28.0,6.0,16.0,2,340.0,3.0,3,1.0
51.0,1,7.0,4.0,8.0,28.0,0,937.0,3.0,1,1.0
28.0,0,59.0,25.0,2.0,17.0,0,599.13,10.0,12,0.0
37.0,1,10.0,2.0,1.0,13.0,0,560.63,4.0,12,0.0
33.0,1,31.0,24.0,0.0,20.0,2,670.07,1.0,3,0.0
53.0,0,58.0,30.0,10.0,16.0,2,435.0,20.0,3,1.0
46.0,1,7.0,18.0,1.0,20.0,2,732.32,6.0,3,0.0
30.0,0,7.0,12.0,1.0,15.0,0,871.62,7.0,12,0.0
56.0,1,47.0,7.0,9.0,11.0,1,450.0,6.0,3,1.0
46.0,0,55.0,7.0,3.0,9.0,2,767.45,11.0,3,0.0
29.0,1,29.0,18.0,8.0,14.0,1,288.49,15.0,12,1.0
61.0,1,22.0,18.0,8.0,27.0,2,708.0,15.0,3,1.0
29.0,1,46.0,11.0,2.0,14.0,0,736.38,20.0,12,0.0
28.0,0,42.0,23.0,0.0,13.0,1,294.0,9.0,12,1.0
31.0,0,60.0,5.0,10.0,23.0,1,133.0,30.0,3,1.0
25.0,0,55.0,16.0,6.0,16.0,2,760.83,19.0,12,1.0
31.0,1,10.0,18.0,3.0,12.0,0,507.05,25.0,3,0.0
27.0,0,27.0,29.0,0.0,14.0,0,881.76,13.0,3,0.0
43.0,0,47.0,3.0,3.0,12.0,2,304.0,14.0,12,1.0
24.0,0,16.0,2.0,8.0,3.0,2,243.0,16.0,12,1.0
60.0,1,58.0,13.0,7.0,26.0,1,762.0,26.0,12,1.0
46.0,1,25.0,1.0,1.0,6.0,0,548.61,21.0,3,0.0
43.0,1,48.0,9.0,1.0,12.0,1,707.0,23.0,3,0.0
43.0,0,31.0,20.0,7.0,24.0,1,410.47,3.0,12,1.0
25.0,0,6.0,29.0,0.0,30.0,1,348.0,26.0,1,1.0
55.0,1,19.0,8.0,0.0,24.0,2,476.0,27.0,1,1.0
23.0,0,8.0,3.0,7.0,0.0,2,969.0,8.0,1,1.0
51.0,0,34.0,12.0,2.0,7.0,0,158.79,27.0,3,1.0
48.0,0,30.0,12.0,10.0,29.0,1,620.0,5.0,3,1.0
39.0,1,11.0,27.0,1.0,5.0,0,710.08,12.0,3,0.0
64.0,1,17.0,29.0,3.0,4.0,0,836.0,17.0,3,1.0
27.0,1,40.0,16.0,4.0,5.0,0,701.0,3.0,3,1.0
35.0,1,31.0,29.0,2.0,19.0,1,696.69,23.0,12,0.0
40.0,0,10.0,30.0,7.0,15.0,2,880.0,30.0,12,1.0
53.0,1,3.0,8.0,4.0,30.0,0,123.43,19.0,1,1.0
38.0,1,32.0,10.0,1.0,9.0,1,909.56,28.0,3,0.0
47.0,1,35.0,21.0,3.0,19.0,0,691.2,12.0,12,0.0
45.0,0,1.0,16.0,7.0,22.0,2,330.0,9.0,1,1.0
55.0,1,33.0,10.0,4.0,11.0,0,925.0,17.0,3,1.0
25.0,1,2.0,1.0,9.0,17.0,2,877.0,15.0,1,1.0
20.0,0,34.0,26.0,0.0,1.0,2,908.19,5.0,3,0.0
28.0,1,54.0,15.0,5.0,14.0,2,743.0,10.0,12,1.0
60.0,0,55.0,22.0,9.0,28.0,1,474.0,26.0,12,1.0
51.0,0,29.0,18.0,7.0,18.0,0,332.0,30.0,3,1.0
27.0,1,7.0,20.0,10.0,17.0,0,242.69,19.0,12,1.0
55.0,0,45.0,11.0,10.0,19.0,0,817.0,8.0,1,1.0
43.0,0,44.0,10.0,8.0,25.0,1,197.0,30.0,1,1.0
36.0,1,57.0,10.0,7.0,21.0,0,335.88,11.0,3,1.0
45.0,1,51.0,21.0,9.0,8.0,2,661.0,1.0,3,1.0
29.0,0,52.0,20.0,7.0,13.0,2,138.54,26.0,12,1.0
23.0,1,54.0,20.0,3.0,3.0,0,752.16,28.0,1,1.0
29.0,0,3.0,15.0,10.0,29.0,2,355.0,14.0,12,1.0
62.0,0,3.0,24.0,1.0,29.0,0,526.0,1.0,3,1.0
54.0,1,2.0,17.0,2.0,29.0,1,650.0,24.0,12,1.0
