Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Total Spend,Last Interaction,Contract Duration (Months),Tenure_Bucket,Support_Call_Intensity,Interaction_Frequency,Churn
51.0,0,34.0,7.0,1.0,7.0,2,914.0,20.0,3,1,0.0294117647058823,0.3333333333333333,0.0
63.0,1,43.0,22.0,6.0,22.0,2,101.0,18.0,3,2,0.1395348837209302,1.1578947368421053,1.0
35.0,1,36.0,21.0,5.0,13.0,2,969.0,10.0,3,1,0.1388888888888889,1.9090909090909087,0.0
36.0,1,54.0,29.0,10.0,22.0,2,931.0,22.0,3,2,0.1851851851851851,1.2608695652173914,1.0
39.0,1,5.0,3.0,9.0,17.0,0,715.0,9.0,1,0,1.8,0.3,1.0
27.0,1,47.0,1.0,7.0,17.0,1,906.0,19.0,12,2,0.1489361702127659,0.05,1.0
47.0,0,51.0,20.0,10.0,12.0,1,178.0,10.0,1,2,0.196078431372549,1.818181818181818,0.0
36.0,0,27.0,19.0,2.0,27.0,2,394.0,15.0,12,1,0.074074074074074,1.1875,1.0
33.0,1,36.0,28.0,2.0,14.0,2,851.0,18.0,1,1,0.0555555555555555,1.4736842105263157,0.0
33.0,0,27.0,15.0,7.0,28.0,2,105.0,19.0,3,1,0.2592592592592592,0.75,1.0
40.0,1,17.0,3.0,6.0,30.0,0,367.0,28.0,3,1,0.3529411764705882,0.1034482758620689,0.0
54.0,1,12.0,3.0,5.0,24.0,2,967.0,29.0,3,1,0.4166666666666667,0.1,1.0
26.0,1,1.0,15.0,8.0,17.0,0,884.0,6.0,1,0,8.0,2.142857142857143,0.0
43.0,0,10.0,13.0,5.0,3.0,2,405.0,6.0,1,0,0.5,1.8571428571428568,0.0
34.0,1,24.0,19.0,4.0,29.0,1,673.0,26.0,12,1,0.1666666666666666,0.7037037037037037,0.0
63.0,0,49.0,18.0,1.0,27.0,0,183.0,4.0,1,2,0.0204081632653061,3.6,1.0
25.0,0,47.0,3.0,8.0,4.0,1,445.0,28.0,12,2,0.1702127659574468,0.1034482758620689,0.0
24.0,1,3.0,28.0,7.0,8.0,0,282.0,26.0,1,0,2.333333333333333,1.037037037037037,0.0
50.0,0,27.0,15.0,4.0,3.0,1,123.0,18.0,3,1,0.1481481481481481,0.7894736842105263,0.0
37.0,1,45.0,12.0,1.0,11.0,2,907.0,14.0,12,2,0.0222222222222222,0.8,0.0
54.0,0,47.0,30.0,1.0,19.0,1,770.0,29.0,12,2,0.0212765957446808,1.0,0.0
41.0,1,9.0,6.0,4.0,11.0,2,464.0,28.0,12,0,0.4444444444444444,0.2068965517241379,0.0
55.0,1,54.0,14.0,10.0,23.0,2,530.0,29.0,3,2,0.1851851851851851,0.4666666666666667,1.0
56.0,1,19.0,13.0,7.0,19.0,0,525.0,2.0,1,1,0.3684210526315789,4.333333333333333,0.0
51.0,1,52.0,25.0,10.0,29.0,2,500.0,15.0,12,2,0.1923076923076923,1.5625,1.0
45.0,0,47.0,13.0,9.0,0.0,0,760.0,21.0,1,2,0.1914893617021276,0.5909090909090909,0.0
35.0,1,54.0,24.0,0.0,1.0,1,278.0,8.0,1,2,0.0,2.6666666666666665,0.0
47.0,1,55.0,13.0,10.0,3.0,0,988.0,1.0,3,2,0.1818181818181818,6.5,0.0
26.0,0,19.0,14.0,2.0,20.0,1,685.0,30.0,3,1,0.1052631578947368,0.4516129032258064,0.0
45.0,0,48.0,2.0,0.0,3.0,0,277.0,6.0,1,2,0.0,0.2857142857142857,1.0
53.0,0,11.0,28.0,4.0,6.0,0,736.0,13.0,12,0,0.3636363636363636,2.0,0.0
53.0,0,41.0,3.0,5.0,8.0,0,721.0,16.0,3,2,0.1219512195121951,0.1764705882352941,1.0
38.0,0,27.0,11.0,8.0,9.0,1,691.0,16.0,3,1,0.2962962962962963,0.6470588235294118,0.0
46.0,1,44.0,11.0,8.0,16.0,1,435.0,25.0,3,2,0.1818181818181818,0.4230769230769231,1.0
53.0,1,47.0,16.0,8.0,7.0,1,527.0,13.0,3,2,0.1702127659574468,1.1428571428571428,0.0
30.0,1,24.0,22.0,3.0,29.0,0,495.0,5.0,12,1,0.125,3.6666666666666665,0.0
42.0,0,33.0,6.0,6.0,6.0,2,409.0,17.0,12,1,0.1818181818181818,0.3333333333333333,0.0
42.0,0,48.0,5.0,5.0,20.0,2,964.0,29.0,3,2,0.1041666666666666,0.1666666666666666,1.0
60.0,0,9.0,6.0,9.0,5.0,1,638.0,24.0,1,0,1.0,0.24,0.0
40.0,1,28.0,13.0,2.0,22.0,1,726.0,28.0,3,1,0.0714285714285714,0.4482758620689655,0.0
44.0,0,22.0,17.0,7.0,0.0,1,873.0,16.0,1,1,0.3181818181818182,1.0,0.0
19.0,1,59.0,11.0,8.0,27.0,0,449.0,16.0,12,2,0.135593220338983,0.6470588235294118,1.0
38.0,0,6.0,8.0,3.0,16.0,1,123.0,12.0,3,0,0.5,0.6153846153846154,0.0
34.0,0,39.0,29.0,0.0,26.0,1,888.0,14.0,12,2,0.0,1.9333333333333331,1.0
25.0,1,20.0,23.0,10.0,30.0,0,399.0,16.0,3,1,0.5,1.3529411764705883,0.0
46.0,1,28.0,5.0,7.0,2.0,0,311.0,3.0,3,1,0.25,1.25,0.0
34.0,0,17.0,7.0,8.0,25.0,2,353.0,7.0,3,1,0.4705882352941176,0.875,1.0
58.0,0,19.0,1.0,0.0,18.0,2,812.0,8.0,3,1,0.0,0.1111111111111111,0.0
65.0,0,30.0,26.0,6.0,27.0,0,416.0,10.0,12,1,0.2,2.363636363636364,1.0
30.0,1,6.0,6.0,2.0,4.0,1,495.0,23.0,12,0,0.3333333333333333,0.25,0.0
20.0,1,23.0,16.0,0.0,28.0,0,155.0,14.0,1,1,0.0,1.0666666666666669,0.0
59.0,0,49.0,1.0,10.0,18.0,2,757.0,10.0,12,2,0.2040816326530612,0.0909090909090909,1.0
45.0,0,35.0,8.0,10.0,10.0,0,378.0,27.0,3,1,0.2857142857142857,0.2857142857142857,0.0
41.0,0,12.0,10.0,3.0,21.0,1,146.0,16.0,1,1,0.25,0.5882352941176471,1.0
43.0,1,43.0,24.0,0.0,9.0,2,736.0,19.0,12,2,0.0,1.2,0.0
21.0,1,33.0,11.0,10.0,28.0,1,575.0,27.0,12,1,0.303030303030303,0.3928571428571428,1.0
37.0,0,15.0,8.0,9.0,15.0,0,981.0,21.0,12,1,0.6,0.3636363636363636,0.0
47.0,1,45.0,21.0,1.0,12.0,0,248.0,11.0,3,2,0.0222222222222222,1.75,0.0
60.0,1,49.0,25.0,6.0,30.0,1,775.0,13.0,12,2,0.1224489795918367,1.7857142857142858,1.0
45.0,0,57.0,19.0,10.0,9.0,2,341.0,15.0,1,2,0.175438596491228,1.1875,0.0
22.0,0,39.0,20.0,9.0,19.0,1,309.0,4.0,12,2,0.2307692307692307,4.0,1.0
63.0,1,9.0,21.0,3.0,1.0,2,657.0,24.0,3,0,0.3333333333333333,0.84,0.0
32.0,1,45.0,20.0,7.0,4.0,2,868.0,17.0,12,2,0.1555555555555555,1.1111111111111112,0.0
58.0,1,9.0,18.0,5.0,24.0,1,904.0,28.0,3,0,0.5555555555555556,0.6206896551724138,0.0
48.0,0,9.0,3.0,8.0,4.0,1,146.0,5.0,1,0,0.8888888888888888,0.5,0.0
19.0,1,28.0,4.0,1.0,7.0,0,297.0,15.0,1,1,0.0357142857142857,0.25,0.0
51.0,1,12.0,1.0,2.0,23.0,1,443.0,22.0,3,1,0.1666666666666666,0.0434782608695652,0.0
32.0,0,44.0,7.0,8.0,7.0,2,260.0,22.0,1,2,0.1818181818181818,0.3043478260869565,0.0
28.0,0,32.0,10.0,7.0,30.0,0,745.0,16.0,1,1,0.21875,0.5882352941176471,1.0
24.0,0,39.0,26.0,4.0,28.0,2,768.0,26.0,3,2,0.1025641025641025,0.9629629629629628,1.0
18.0,1,49.0,12.0,0.0,16.0,2,111.0,23.0,1,2,0.0,0.5,0.0
61.0,0,30.0,8.0,3.0,29.0,0,455.0,4.0,12,1,0.1,1.6,1.0
19.0,0,43.0,3.0,5.0,21.0,1,963.0,3.0,1,2,0.1162790697674418,0.75,1.0
44.0,1,5.0,24.0,1.0,9.0,0,398.0,5.0,1,0,0.2,4.0,0.0
54.0,1,14.0,15.0,0.0,16.0,1,861.0,12.0,1,1,0.0,1.1538461538461535,0.0
30.0,1,37.0,5.0,9.0,23.0,0,609.0,8.0,12,2,0.2432432432432432,0.5555555555555556,1.0
41.0,1,21.0,9.0,4.0,3.0,1,109.0,13.0,3,1,0.1904761904761904,0.6428571428571429,0.0
38.0,0,27.0,9.0,7.0,13.0,1,321.0,14.0,3,1,0.2592592592592592,0.6,0.0
58.0,1,21.0,6.0,2.0,14.0,0,761.0,13.0,12,1,0.0952380952380952,0.4285714285714285,0.0
31.0,0,40.0,30.0,10.0,30.0,2,753.0,10.0,12,2,0.25,2.727272727272727,1.0
34.0,0,42.0,4.0,8.0,7.0,2,436.0,20.0,12,2,0.1904761904761904,0.1904761904761904,0.0
39.0,0,15.0,12.0,3.0,8.0,2,221.0,16.0,3,1,0.2,0.7058823529411765,0.0
32.0,0,43.0,15.0,2.0,19.0,1,498.0,19.0,3,2,0.0465116279069767,0.75,0.0
42.0,0,50.0,15.0,7.0,21.0,2,531.0,3.0,12,2,0.14,3.75,1.0
24.0,0,56.0,9.0,6.0,19.0,0,721.0,15.0,1,2,0.1071428571428571,0.5625,1.0
42.0,1,54.0,17.0,6.0,21.0,0,792.0,19.0,1,2,0.1111111111111111,0.85,1.0
51.0,0,16.0,3.0,9.0,29.0,2,628.0,20.0,12,1,0.5625,0.1428571428571428,1.0
26.0,0,17.0,7.0,2.0,20.0,1,552.0,24.0,3,1,0.1176470588235294,0.28,0.0
64.0,0,37.0,21.0,7.0,28.0,2,362.0,26.0,3,2,0.1891891891891892,0.7777777777777778,1.0
35.0,0,51.0,23.0,9.0,19.0,1,773.0,2.0,12,2,0.1764705882352941,7.666666666666667,1.0
37.0,0,12.0,21.0,8.0,22.0,1,487.0,19.0,3,1,0.6666666666666666,1.05,1.0
52.0,0,26.0,28.0,3.0,6.0,2,953.0,5.0,3,1,0.1153846153846153,4.666666666666667,0.0
28.0,0,50.0,25.0,9.0,27.0,2,984.0,6.0,3,2,0.18,3.571428571428572,1.0
26.0,1,26.0,28.0,5.0,16.0,0,198.0,27.0,1,1,0.1923076923076923,1.0,1.0
52.0,0,8.0,16.0,0.0,25.0,0,246.0,4.0,3,0,0.0,3.2,1.0
41.0,0,15.0,1.0,2.0,21.0,2,521.0,20.0,1,1,0.1333333333333333,0.0476190476190476,1.0
40.0,1,59.0,10.0,8.0,22.0,2,144.0,19.0,12,2,0.135593220338983,0.5,1.0
43.0,0,3.0,27.0,4.0,18.0,0,965.0,10.0,1,0,1.3333333333333333,2.4545454545454546,0.0
63.0,1,31.0,7.0,1.0,16.0,2,235.0,18.0,1,1,0.032258064516129,0.3684210526315789,0.0
20.0,1,30.0,24.0,1.0,7.0,0,556.0,3.0,12,1,0.0333333333333333,6.0,0.0
64.0,1,52.0,15.0,7.0,19.0,2,252.0,16.0,12,2,0.1346153846153846,0.8823529411764706,1.0
24.0,1,53.0,8.0,7.0,26.0,1,595.0,4.0,1,2,0.1320754716981132,1.6,1.0
42.0,0,9.0,18.0,7.0,22.0,2,126.0,24.0,12,0,0.7777777777777778,0.72,1.0
62.0,0,30.0,29.0,1.0,16.0,2,724.0,15.0,12,1,0.0333333333333333,1.8125,0.0
47.0,0,33.0,15.0,0.0,26.0,2,228.0,25.0,12,1,0.0,0.5769230769230769,1.0
41.0,1,49.0,19.0,2.0,10.0,1,425.0,20.0,3,2,0.0408163265306122,0.9047619047619048,0.0
50.0,0,27.0,21.0,4.0,12.0,2,444.0,26.0,1,1,0.1481481481481481,0.7777777777777778,0.0
61.0,0,48.0,18.0,1.0,28.0,2,488.0,9.0,3,2,0.0208333333333333,1.8,1.0
20.0,0,38.0,16.0,6.0,18.0,2,548.0,28.0,3,2,0.1578947368421052,0.5517241379310345,1.0
52.0,1,52.0,5.0,1.0,6.0,1,605.0,19.0,12,2,0.0192307692307692,0.25,0.0
48.0,0,44.0,30.0,6.0,23.0,0,591.0,7.0,12,2,0.1363636363636363,3.75,1.0
33.0,1,8.0,16.0,7.0,20.0,0,439.0,19.0,3,0,0.875,0.8,0.0
49.0,1,47.0,3.0,6.0,10.0,0,891.0,26.0,12,2,0.1276595744680851,0.1111111111111111,0.0
51.0,1,27.0,7.0,1.0,17.0,0,148.0,11.0,12,1,0.037037037037037,0.5833333333333334,0.0
46.0,1,34.0,22.0,5.0,23.0,2,320.0,3.0,12,1,0.1470588235294117,5.5,1.0
58.0,1,22.0,5.0,9.0,22.0,2,719.0,11.0,1,1,0.4090909090909091,0.4166666666666667,1.0
33.0,0,20.0,14.0,10.0,11.0,1,367.0,1.0,3,1,0.5,7.0,0.0
36.0,1,56.0,17.0,9.0,9.0,2,268.0,16.0,1,2,0.1607142857142857,1.0,0.0
63.0,0,20.0,24.0,8.0,24.0,2,227.0,19.0,12,1,0.4,1.2,1.0
24.0,0,16.0,8.0,4.0,10.0,0,202.0,26.0,12,1,0.25,0.2962962962962963,0.0
28.0,0,38.0,10.0,4.0,15.0,2,369.0,24.0,1,2,0.1052631578947368,0.4,0.0
24.0,0,47.0,4.0,4.0,3.0,2,798.0,13.0,12,2,0.0851063829787234,0.2857142857142857,0.0
37.0,1,37.0,29.0,8.0,24.0,1,508.0,22.0,1,2,0.2162162162162162,1.2608695652173914,1.0
27.0,1,52.0,6.0,0.0,0.0,1,252.0,10.0,1,2,0.0,0.5454545454545454,0.0
29.0,0,10.0,23.0,6.0,26.0,0,411.0,3.0,12,0,0.6,5.75,1.0
35.0,1,36.0,15.0,6.0,22.0,0,994.0,4.0,3,1,0.1666666666666666,3.0,1.0
21.0,1,24.0,2.0,5.0,18.0,1,777.0,6.0,1,1,0.2083333333333333,0.2857142857142857,1.0
58.0,1,52.0,26.0,9.0,11.0,2,854.0,2.0,3,2,0.173076923076923,8.666666666666666,0.0
35.0,0,30.0,19.0,3.0,13.0,2,409.0,9.0,12,1,0.1,1.9,0.0
33.0,1,29.0,28.0,6.0,29.0,2,555.0,6.0,3,1,0.2068965517241379,4.0,1.0
31.0,0,23.0,28.0,1.0,25.0,0,769.0,29.0,3,1,0.0434782608695652,0.9333333333333332,0.0
21.0,0,50.0,25.0,0.0,18.0,1,261.0,11.0,12,2,0.0,2.083333333333333,0.0
30.0,0,32.0,6.0,10.0,29.0,0,173.0,27.0,12,1,0.3125,0.2142857142857142,1.0
39.0,1,52.0,21.0,2.0,12.0,1,992.0,13.0,1,2,0.0384615384615384,1.5,0.0
21.0,1,59.0,7.0,0.0,7.0,0,814.0,15.0,12,2,0.0,0.4375,0.0
25.0,1,16.0,16.0,0.0,26.0,2,979.0,10.0,3,1,0.0,1.4545454545454546,0.0
27.0,0,52.0,25.0,3.0,30.0,1,790.0,21.0,12,2,0.0576923076923076,1.1363636363636365,0.0
56.0,1,19.0,13.0,1.0,21.0,0,814.0,13.0,1,1,0.0526315789473684,0.9285714285714286,0.0
52.0,0,60.0,21.0,1.0,24.0,2,250.0,22.0,1,2,0.0166666666666666,0.9130434782608696,1.0
27.0,1,54.0,19.0,0.0,15.0,1,843.0,3.0,1,2,0.0,4.75,0.0
24.0,0,59.0,26.0,6.0,22.0,1,750.0,15.0,12,2,0.1016949152542373,1.625,1.0
34.0,0,3.0,16.0,7.0,22.0,0,476.0,2.0,3,0,2.333333333333333,5.333333333333333,1.0
23.0,0,56.0,10.0,2.0,25.0,0,825.0,23.0,3,2,0.0357142857142857,0.4166666666666667,1.0
34.0,1,48.0,23.0,9.0,4.0,0,319.0,30.0,3,2,0.1875,0.7419354838709677,0.0
55.0,0,1.0,4.0,8.0,15.0,1,557.0,16.0,1,0,8.0,0.2352941176470588,1.0
38.0,0,46.0,1.0,4.0,4.0,1,111.0,21.0,1,2,0.0869565217391304,0.0454545454545454,1.0
28.0,0,33.0,27.0,2.0,20.0,0,106.0,13.0,12,1,0.0606060606060606,1.9285714285714288,0.0
38.0,1,50.0,30.0,3.0,28.0,0,987.0,27.0,12,2,0.06,1.0714285714285714,0.0
57.0,0,43.0,24.0,6.0,26.0,1,439.0,9.0,3,2,0.1395348837209302,2.4,1.0
21.0,1,55.0,24.0,1.0,7.0,2,767.0,10.0,3,2,0.0181818181818181,2.1818181818181817,0.0
59.0,0,7.0,19.0,9.0,9.0,2,320.0,23.0,3,0,1.2857142857142858,0.7916666666666666,0.0
62.0,0,27.0,6.0,0.0,13.0,1,818.0,21.0,3,1,0.0,0.2727272727272727,0.0
62.0,1,21.0,22.0,0.0,10.0,2,361.0,15.0,3,1,0.0,1.375,0.0
27.0,0,38.0,16.0,9.0,15.0,2,933.0,25.0,1,2,0.2368421052631578,0.6153846153846154,0.0
36.0,0,57.0,18.0,10.0,24.0,2,967.0,5.0,12,2,0.175438596491228,3.0,1.0
42.0,1,26.0,28.0,5.0,24.0,2,735.0,9.0,1,1,0.1923076923076923,2.8,1.0
56.0,0,31.0,29.0,6.0,15.0,1,182.0,20.0,3,1,0.1935483870967742,1.380952380952381,0.0
36.0,1,43.0,24.0,7.0,29.0,2,581.0,17.0,3,2,0.1627906976744186,1.3333333333333333,1.0
41.0,1,40.0,14.0,4.0,7.0,0,764.0,15.0,1,2,0.1,0.875,0.0
26.0,0,9.0,3.0,0.0,25.0,0,907.0,15.0,3,0,0.0,0.1875,0.0
36.0,0,11.0,2.0,9.0,30.0,2,659.0,15.0,1,0,0.8181818181818182,0.125,1.0
29.0,1,51.0,28.0,5.0,16.0,0,549.0,13.0,1,2,0.0980392156862745,2.0,1.0
55.0,1,43.0,12.0,0.0,3.0,0,207.0,27.0,3,2,0.0,0.4285714285714285,0.0
46.0,1,45.0,10.0,4.0,0.0,1,212.0,25.0,1,2,0.0888888888888888,0.3846153846153846,0.0
47.0,1,57.0,10.0,7.0,10.0,1,103.0,11.0,12,2,0.1228070175438596,0.8333333333333334,0.0
35.0,0,28.0,19.0,9.0,17.0,2,388.0,30.0,12,1,0.3214285714285714,0.6129032258064516,1.0
26.0,1,36.0,14.0,7.0,29.0,0,670.0,1.0,12,1,0.1944444444444444,7.0,1.0
53.0,0,38.0,19.0,6.0,25.0,0,195.0,15.0,12,2,0.1578947368421052,1.1875,1.0
53.0,0,11.0,13.0,3.0,8.0,1,876.0,15.0,12,0,0.2727272727272727,0.8125,0.0
27.0,0,47.0,14.0,7.0,13.0,2,853.0,5.0,12,2,0.1489361702127659,2.333333333333333,0.0
60.0,1,13.0,2.0,10.0,23.0,0,490.0,12.0,1,1,0.7692307692307693,0.1538461538461538,1.0
65.0,0,60.0,12.0,9.0,18.0,0,249.0,18.0,12,2,0.15,0.631578947368421,1.0
61.0,0,58.0,17.0,4.0,5.0,0,948.0,16.0,3,2,0.0689655172413793,1.0,0.0
19.0,1,33.0,4.0,6.0,12.0,1,924.0,21.0,3,1,0.1818181818181818,0.1818181818181818,0.0
23.0,0,15.0,26.0,5.0,10.0,0,861.0,1.0,12,1,0.3333333333333333,13.0,0.0
65.0,1,25.0,30.0,2.0,17.0,0,310.0,13.0,12,1,0.08,2.142857142857143,0.0
43.0,0,49.0,6.0,5.0,21.0,0,589.0,28.0,1,2,0.1020408163265306,0.2068965517241379,1.0
29.0,0,48.0,10.0,6.0,23.0,2,270.0,19.0,1,2,0.125,0.5,1.0
52.0,0,35.0,17.0,1.0,12.0,0,225.0,17.0,3,1,0.0285714285714285,0.9444444444444444,0.0
22.0,0,2.0,2.0,4.0,18.0,2,715.0,10.0,1,0,2.0,0.1818181818181818,1.0
40.0,1,58.0,6.0,6.0,5.0,2,836.0,5.0,1,2,0.1034482758620689,1.0,0.0
52.0,1,15.0,21.0,10.0,11.0,2,124.0,11.0,12,1,0.6666666666666666,1.75,0.0
48.0,1,2.0,2.0,0.0,3.0,2,228.0,15.0,3,0,0.0,0.125,1.0
60.0,1,27.0,2.0,8.0,23.0,0,438.0,4.0,1,1,0.2962962962962963,0.4,1.0
35.0,1,28.0,19.0,10.0,24.0,2,963.0,19.0,1,1,0.3571428571428571,0.95,1.0
53.0,0,11.0,14.0,4.0,12.0,2,206.0,17.0,3,0,0.3636363636363636,0.7777777777777778,0.0
46.0,1,47.0,25.0,3.0,6.0,2,798.0,10.0,12,2,0.0638297872340425,2.272727272727273,0.0
52.0,0,32.0,13.0,7.0,8.0,1,775.0,23.0,1,1,0.21875,0.5416666666666666,0.0
26.0,0,35.0,5.0,9.0,8.0,0,833.0,9.0,1,1,0.2571428571428571,0.5,0.0
39.0,0,21.0,29.0,7.0,29.0,0,382.0,11.0,3,1,0.3333333333333333,2.4166666666666665,1.0
28.0,1,13.0,19.0,9.0,12.0,0,726.0,2.0,3,1,0.6923076923076923,6.333333333333333,0.0
57.0,0,3.0,7.0,8.0,27.0,0,411.0,18.0,12,0,2.6666666666666665,0.3684210526315789,1.0
30.0,0,21.0,6.0,0.0,25.0,0,455.0,6.0,1,1,0.0,0.8571428571428571,1.0
63.0,0,58.0,20.0,8.0,29.0,2,827.0,12.0,3,2,0.1379310344827586,1.5384615384615383,1.0
46.0,0,55.0,6.0,5.0,22.0,1,879.0,6.0,12,2,0.0909090909090909,0.8571428571428571,1.0
54.0,1,22.0,1.0,5.0,6.0,0,244.0,6.0,12,1,0.2272727272727272,0.1428571428571428,1.0
35.0,0,18.0,2.0,0.0,24.0,1,454.0,9.0,12,1,0.0,0.2,1.0
45.0,1,32.0,12.0,9.0,6.0,0,519.0,17.0,3,1,0.28125,0.6666666666666666,0.0
50.0,0,36.0,21.0,9.0,30.0,1,662.0,25.0,1,1,0.25,0.8076923076923077,1.0
37.0,0,45.0,13.0,2.0,23.0,1,709.0,4.0,1,2,0.0444444444444444,2.6,0.0
27.0,1,55.0,27.0,7.0,10.0,0,605.0,16.0,12,2,0.1272727272727272,1.588235294117647,0.0
32.0,0,20.0,23.0,7.0,11.0,0,334.0,6.0,3,1,0.35,3.2857142857142856,0.0
58.0,1,21.0,4.0,10.0,21.0,2,340.0,24.0,1,1,0.4761904761904761,0.16,1.0
58.0,1,35.0,4.0,10.0,9.0,0,360.0,21.0,3,1,0.2857142857142857,0.1818181818181818,1.0
27.0,1,13.0,19.0,1.0,15.0,2,135.0,29.0,3,1,0.0769230769230769,0.6333333333333333,0.0
33.0,0,31.0,25.0,8.0,21.0,0,966.0,17.0,1,1,0.2580645161290322,1.3888888888888888,1.0
34.0,0,12.0,24.0,10.0,17.0,1,181.0,28.0,1,1,0.8333333333333334,0.8275862068965517,0.0
37.0,1,32.0,12.0,7.0,21.0,0,489.0,18.0,3,1,0.21875,0.631578947368421,1.0
47.0,0,43.0,22.0,2.0,12.0,1,267.0,25.0,12,2,0.0465116279069767,0.8461538461538461,0.0
47.0,1,49.0,20.0,0.0,27.0,1,786.0,20.0,12,2,0.0,0.9523809523809524,0.0
65.0,1,29.0,14.0,10.0,24.0,1,488.0,30.0,3,1,0.3448275862068966,0.4516129032258064,1.0
63.0,0,31.0,17.0,5.0,12.0,2,486.0,28.0,3,1,0.1612903225806451,0.5862068965517241,0.0
51.0,0,36.0,24.0,3.0,6.0,2,369.0,18.0,3,1,0.0833333333333333,1.263157894736842,0.0
36.0,0,58.0,30.0,5.0,19.0,0,930.0,17.0,3,2,0.0862068965517241,1.6666666666666667,1.0
33.0,1,6.0,21.0,9.0,18.0,0,641.0,3.0,1,0,1.5,5.25,0.0
34.0,0,43.0,4.0,8.0,28.0,1,165.0,19.0,12,2,0.1860465116279069,0.2,1.0
45.0,0,46.0,25.0,4.0,4.0,2,767.0,23.0,1,2,0.0869565217391304,1.0416666666666667,0.0
46.0,0,28.0,17.0,1.0,3.0,1,757.0,16.0,3,1,0.0357142857142857,1.0,0.0
58.0,1,21.0,19.0,5.0,7.0,2,938.0,17.0,12,1,0.238095238095238,1.0555555555555556,0.0
54.0,1,24.0,2.0,9.0,29.0,0,234.0,20.0,12,1,0.375,0.0952380952380952,1.0
49.0,0,4.0,7.0,6.0,20.0,0,846.0,17.0,12,0,1.5,0.3888888888888889,0.0
26.0,0,22.0,21.0,1.0,30.0,1,494.0,13.0,3,1,0.0454545454545454,1.5,1.0
54.0,1,6.0,5.0,6.0,4.0,0,534.0,26.0,1,0,1.0,0.1851851851851851,1.0
52.0,1,45.0,7.0,10.0,28.0,2,330.0,3.0,12,2,0.2222222222222222,1.75,1.0
41.0,1,57.0,3.0,7.0,6.0,1,628.0,21.0,3,2,0.1228070175438596,0.1363636363636363,0.0
25.0,0,49.0,3.0,8.0,24.0,2,689.0,2.0,1,2,0.1632653061224489,1.0,1.0
29.0,0,19.0,15.0,1.0,16.0,1,878.0,19.0,1,1,0.0526315789473684,0.75,0.0
62.0,0,21.0,28.0,1.0,21.0,0,863.0,22.0,1,1,0.0476190476190476,1.2173913043478262,0.0
29.0,1,37.0,25.0,4.0,18.0,0,131.0,26.0,1,2,0.1081081081081081,0.925925925925926,0.0
39.0,0,47.0,28.0,10.0,20.0,0,708.0,17.0,12,2,0.2127659574468085,1.5555555555555556,1.0
54.0,1,58.0,16.0,6.0,18.0,1,135.0,2.0,12,2,0.1034482758620689,5.333333333333333,1.0
24.0,0,29.0,20.0,10.0,18.0,1,982.0,30.0,12,1,0.3448275862068966,0.6451612903225806,1.0
39.0,0,37.0,24.0,6.0,27.0,0,258.0,11.0,1,2,0.1621621621621621,2.0,1.0
51.0,1,41.0,19.0,5.0,22.0,2,892.0,24.0,3,2,0.1219512195121951,0.76,1.0
48.0,0,50.0,3.0,0.0,6.0,2,292.0,29.0,3,2,0.0,0.1,0.0
58.0,1,20.0,16.0,10.0,1.0,2,957.0,14.0,1,1,0.5,1.0666666666666669,0.0
31.0,1,54.0,18.0,8.0,24.0,0,386.0,15.0,1,2,0.1481481481481481,1.125,1.0
50.0,1,32.0,6.0,5.0,10.0,1,212.0,19.0,3,1,0.15625,0.3,0.0
33.0,1,56.0,20.0,6.0,18.0,0,248.0,6.0,3,2,0.1071428571428571,2.857142857142857,1.0
40.0,1,53.0,21.0,6.0,3.0,0,333.0,21.0,12,2,0.1132075471698113,0.9545454545454546,0.0
24.0,1,9.0,9.0,6.0,3.0,1,609.0,2.0,3,0,0.6666666666666666,3.0,0.0
42.0,1,5.0,25.0,9.0,14.0,1,593.0,9.0,12,0,1.8,2.5,0.0
37.0,0,26.0,28.0,10.0,29.0,1,430.0,18.0,12,1,0.3846153846153846,1.4736842105263157,1.0
31.0,0,21.0,9.0,8.0,26.0,1,671.0,30.0,3,1,0.3809523809523809,0.2903225806451613,0.0
28.0,0,24.0,26.0,2.0,4.0,0,345.0,26.0,12,1,0.0833333333333333,0.9629629629629628,0.0
32.0,1,33.0,24.0,6.0,17.0,2,917.0,28.0,12,1,0.1818181818181818,0.8275862068965517,1.0
51.0,0,53.0,8.0,3.0,10.0,2,302.0,17.0,1,2,0.0566037735849056,0.4444444444444444,0.0
21.0,0,55.0,20.0,10.0,25.0,2,250.0,17.0,12,2,0.1818181818181818,1.1111111111111112,1.0
37.0,0,16.0,12.0,10.0,23.0,2,443.0,22.0,3,1,0.625,0.5217391304347826,1.0
30.0,0,7.0,6.0,0.0,23.0,0,756.0,27.0,1,0,0.0,0.2142857142857142,1.0
31.0,0,44.0,23.0,2.0,9.0,2,515.0,14.0,1,2,0.0454545454545454,1.5333333333333334,0.0
56.0,0,46.0,5.0,10.0,7.0,0,993.0,15.0,3,2,0.217391304347826,0.3125,1.0
33.0,0,57.0,16.0,8.0,18.0,0,745.0,3.0,3,2,0.1403508771929824,4.0,1.0
31.0,1,29.0,17.0,0.0,11.0,1,332.0,18.0,12,1,0.0,0.8947368421052632,0.0
